user_id,jd_poi,score,time,time_stamp,
164698473,708604,5,2015/5/24,1432396800,
164698473,708604,5,2015/6/15,1434297600,
164698473,708604,5,2015/9/10,1441814400,
165068575,708604,5,2016/4/7,1459958400,
165691883,708604,0,2014/11/24,1416758400,
166242860,708604,3,2015/7/6,1436112000,
166564224,708604,3,2015/11/23,1448208000,
166564224,708604,3,2016/8/24,1471968000,
166671393,708604,0,2016/7/12,1468252800,
167136285,708604,4,2018/1/27,1516982400,
167199667,708604,5,2015/10/7,1444147200,
167395366,708604,5,2018/4/6,1522944000,
169571303,708604,5,2015/5/9,1431100800,
169571303,708604,5,2015/8/6,1438790400,
169671320,708604,0,2015/9/23,1442937600,
169765875,708604,0,2015/2/7,1423238400,
170100307,708604,4,2015/12/27,1451145600,
170222701,708604,3,2015/1/10,1420819200,
170834172,708604,0,2015/3/22,1426953600,
171312053,708604,4,2015/8/21,1440086400,
171411446,708604,5,2015/8/23,1440259200,
171452726,708604,4,2015/1/11,1420905600,
171794632,708604,0,2016/8/25,1472054400,
172278355,708604,4,2015/3/31,1427731200,
172288250,708604,3,2017/2/13,1486915200,
172322183,708604,0,2015/2/27,1424966400,
172327479,708604,5,2015/10/23,1445529600,
172635152,708604,0,2016/11/19,1479484800,
172697364,708604,0,2015/2/6,1423152000,
172791863,708604,0,2015/1/28,1422374400,
172791863,708604,0,2015/2/5,1423065600,
172791863,708604,4,2016/4/10,1460217600,
172803567,708604,0,2015/4/22,1429632000,
173544029,708604,4,2015/8/21,1440086400,
173560301,708604,5,2015/12/30,1451404800,
173583468,708604,5,2015/3/22,1426953600,
174051079,708604,5,2017/3/12,1489248000,
174157284,708604,4,2015/2/9,1423411200,
174333562,708604,4,2015/3/12,1426089600,
174334300,708604,0,2016/12/18,1481990400,
174811627,708604,4,2016/3/16,1458057600,
174834058,708604,5,2016/10/8,1475856000,
174854441,708604,4,2016/2/3,1454428800,
175739479,708604,4,2016/10/12,1476201600,
175944102,708604,4,2015/3/17,1426521600,
176021936,708604,0,2015/3/5,1425484800,
176641715,708604,0,2018/4/11,1523376000,
176657445,708604,0,2018/1/17,1516118400,
176958457,708604,5,2015/4/29,1430236800,
177000507,708604,3,2015/9/15,1442246400,
177411293,708604,5,2015/6/18,1434556800,
177855416,708604,5,2015/8/2,1438444800,
178041616,708604,4,2020/1/13,1578844800,
178097097,708604,0,2015/3/20,1426780800,
178637042,708604,0,2015/3/30,1427644800,
178725144,708604,0,2017/4/30,1493481600,
178910105,708604,4,2015/5/7,1430928000,
179673224,708604,3,2015/7/27,1437926400,
179673224,708604,3,2015/8/6,1438790400,
180314089,708604,0,2015/12/9,1449590400,
180584401,708604,4,2017/5/13,1494604800,
180736903,708604,4,2015/4/11,1428681600,
180893896,708604,5,2015/5/12,1431360000,
181076231,708604,4,2017/9/12,1505145600,
181198361,708604,5,2015/4/13,1428854400,
181428452,708604,5,2018/5/4,1525363200,
181589499,708604,5,2016/7/27,1469548800,
181589499,708604,4,2016/7/27,1469548800,
181589499,708604,4,2016/7/28,1469635200,
181589499,708604,5,2016/7/30,1469808000,
182389367,708604,0,2017/7/11,1499702400,
182507704,708604,5,2015/10/22,1445443200,
183137579,708604,0,2015/10/22,1445443200,
183180899,708604,4,2015/11/3,1446480000,
183210974,708604,0,2018/7/22,1532188800,
183734921,708604,5,2015/5/25,1432483200,
183856659,708604,5,2015/5/15,1431619200,
183944542,708604,4,2016/1/13,1452614400,
185432120,708604,5,2015/8/7,1438876800,
185799766,708604,5,2016/4/8,1460044800,
186966348,708604,0,2016/7/29,1469721600,
187916968,708604,5,2015/6/10,1433865600,
188286863,708604,5,2015/6/19,1434643200,
188594250,708604,5,2015/6/9,1433779200,
188614226,708604,0,2016/3/28,1459094400,
188963581,708604,5,2015/6/20,1434729600,
189425665,708604,4,2018/1/15,1515945600,
189514267,708604,5,2015/7/9,1436371200,
189690812,708604,4,2015/6/19,1434643200,
189727417,708604,5,2015/7/15,1436889600,
189740592,708604,0,2017/1/23,1485100800,
190387047,708604,3,2019/7/9,1562601600,
191392977,708604,5,2015/8/18,1439827200,
191392977,708604,4,2015/8/27,1440604800,
191569748,708604,1,2017/10/26,1508947200,
192240821,708604,5,2016/1/28,1453910400,
192585478,708604,5,2015/7/13,1436716800,
192783366,708604,4,2015/7/29,1438099200,
193428380,708604,3,2016/12/14,1481644800,
195937410,708604,0,2018/4/19,1524067200,
196156469,708604,3,2015/8/10,1439136000,
196199243,708604,5,2016/1/7,1452096000,
196199243,708604,5,2017/1/7,1483718400,
196378975,708604,5,2015/9/12,1441987200,
196928358,708604,0,2015/8/7,1438876800,
197182811,708604,3,2016/2/22,1456070400,
197247196,708604,3,2016/4/9,1460131200,
197371115,708604,0,2015/10/17,1445011200,
197524422,708604,3,2015/8/12,1439308800,
199273109,708604,5,2016/8/26,1472140800,
200652672,708604,0,2017/7/19,1500393600,
201395680,708604,5,2016/11/16,1479225600,
203839524,708604,3,2016/6/21,1466438400,
205096046,708604,5,2018/8/13,1534089600,
205096046,708604,5,2018/11/15,1542211200,
205253998,708604,0,2017/8/29,1503936000,
205575305,708604,0,2015/9/30,1443542400,
205719344,708604,0,2017/2/21,1487606400,
205849905,708604,3,2015/10/1,1443628800,
206799199,708604,3,2017/12/16,1513353600,
207943214,708604,0,2016/10/21,1476979200,
208287376,708604,5,2018/1/9,1515427200,
208493673,708604,0,2019/10/16,1571155200,
208510653,708604,5,2017/5/12,1494518400,
208510653,708604,0,2017/5/13,1494604800,
209474425,708604,0,2015/11/24,1448294400,
210983106,708604,4,2016/7/14,1468425600,
211554016,708604,2,2017/3/21,1490025600,
212152054,708604,5,2017/4/23,1492876800,
212405386,708604,0,2016/1/18,1453046400,
217030071,708604,0,2018/3/16,1521129600,
217145918,708604,4,2016/2/18,1455724800,
217440637,708604,4,2017/2/24,1487865600,
219030047,708604,4,2016/3/31,1459353600,
219621956,708604,0,2016/1/12,1452528000,
220534438,708604,0,2017/11/23,1511366400,
221681322,708604,5,2016/3/30,1459267200,
222110579,708604,5,2016/2/8,1454860800,
223256893,708604,4,2018/3/11,1520697600,
224025105,708604,0,2018/3/14,1520956800,
224059304,708604,0,2016/6/29,1467129600,
224860809,708604,2,2016/3/1,1456761600,
224897784,708604,4,2017/3/29,1490716800,
225435793,708604,5,2016/6/26,1466870400,
227724897,708604,5,2017/4/15,1492185600,
228008640,708604,5,2016/12/21,1482249600,
228008640,708604,4,2016/12/21,1482249600,
230964588,708604,5,2016/5/21,1463760000,
233365275,708604,5,2016/8/29,1472400000,
233608609,708604,5,2017/3/9,1488988800,
236058880,708604,5,2016/8/1,1469980800,
236239316,708604,3,2017/7/20,1500480000,
236251950,708604,0,2016/7/18,1468771200,
236673963,708604,4,2018/2/8,1518019200,
237333236,708604,0,2017/6/27,1498492800,
238401446,708604,0,2016/8/24,1471968000,
238896378,708604,0,2016/11/11,1478793600,
239669405,708604,5,2016/9/23,1474560000,
239743932,708604,4,2018/5/22,1526918400,
240836041,708604,4,2016/10/2,1475337600,
242351864,708604,0,2017/6/6,1496678400,
242453438,708604,0,2017/8/19,1503072000,
243177304,708604,0,2017/5/17,1494950400,
243891197,708604,4,2019/3/12,1552320000,
244042811,708604,5,2017/4/25,1493049600,
245203101,708604,0,2017/1/3,1483372800,
248459319,708604,0,2017/1/22,1485014400,
248713221,708604,0,2017/1/25,1485273600,
249999768,708604,0,2017/4/17,1492358400,
251281914,708604,0,2017/2/28,1488211200,
252987413,708604,4,2017/4/25,1493049600,
253287671,708604,3,2018/7/16,1531670400,
254451665,708604,0,2017/4/23,1492876800,
256136971,708604,0,2017/5/22,1495382400,
256389140,708604,4,2019/1/3,1546444800,
257059869,708604,4,2019/6/26,1561478400,
258920840,708604,4,2018/9/14,1536854400,
259298346,708604,5,2017/7/2,1498924800,
259884749,708604,5,2018/1/9,1515427200,
260211779,708604,0,2020/3/19,1584547200,
260376969,708604,5,2017/7/16,1500134400,
263663204,708604,0,2018/1/29,1517155200,
264607214,708604,4,2017/12/15,1513267200,
264831256,708604,4,2017/10/6,1507219200,
265462066,708604,3,2018/3/31,1522425600,
268215363,708604,0,2019/12/19,1576684800,
275084471,708604,5,2018/1/14,1515859200,
278631866,708604,0,2018/3/3,1520006400,
278751067,708604,5,2019/7/5,1562256000,
281186701,708604,5,2018/12/5,1543939200,
281328414,708604,4,2018/4/24,1524499200,
281637190,708604,5,2019/2/23,1550851200,
282217112,708604,0,2018/7/26,1532534400,
286117765,708604,0,2019/3/12,1552320000,
286837665,708604,3,2019/7/21,1563638400,
288726957,708604,4,2018/12/23,1545494400,
290187570,708604,0,2018/8/31,1535644800,
291193576,708604,4,2020/1/7,1578326400,
293946013,708604,3,2018/10/31,1540915200,
304460452,708604,4,2019/6/12,1560268800,
334599572,708604,0,2020/3/29,1585411200,
1348354,708654,4,2014/10/11,1412956800,
4653304,708654,5,2016/4/4,1459699200,
5643954,708654,0,2015/12/24,1450886400,
7266740,708654,4,2014/4/20,1397923200,
123195526,708654,5,2015/2/9,1423411200,
132742916,708654,3,2016/8/23,1471881600,
137615750,708654,4,2015/4/1,1427817600,
139242968,708654,4,2015/7/13,1436716800,
141896048,708654,0,2014/8/28,1409155200,
148579129,708654,5,2015/2/26,1424880000,
148882124,708654,0,2015/10/11,1444492800,
150827135,708654,4,2015/3/12,1426089600,
151773091,708654,0,2017/12/20,1513699200,
155123538,708654,4,2017/5/3,1493740800,
158329081,708654,0,2017/5/2,1493654400,
158329081,708654,0,2017/5/15,1494777600,
158668754,708654,5,2018/1/5,1515081600,
158771197,708654,5,2015/12/22,1450713600,
160267296,708654,0,2015/1/22,1421856000,
164698473,708654,5,2015/8/9,1439049600,
164698473,708654,5,2015/9/19,1442592000,
170222701,708654,4,2016/12/10,1481299200,
172791863,708654,0,2015/2/5,1423065600,
175285495,708654,5,2015/12/13,1449936000,
179673224,708654,3,2015/8/18,1439827200,
191598942,708654,5,2015/12/31,1451491200,
195151927,708654,5,2016/2/16,1455552000,
200899567,708654,5,2015/8/28,1440691200,
216874302,708654,0,2016/2/18,1455724800,
231675832,708654,4,2018/1/7,1515254400,
240474753,708654,5,2016/9/23,1474560000,
248715042,708654,0,2017/2/3,1486051200,
252374143,708654,5,2017/3/18,1489766400,
9314928,708727,0,2012/5/25,1337875200,
164698473,708727,5,2015/8/9,1439049600,
171253391,708727,5,2016/9/24,1474646400,
10724,708952,4,2014/5/2,1398960000,
48540,708952,0,2016/11/15,1479139200,
77196,708952,4,2015/5/8,1431014400,
302773,708952,4,2016/5/17,1463414400,
302773,708952,4,2016/5/25,1464105600,
593370,708952,4,2015/4/3,1427990400,
593370,708952,5,2015/8/19,1439913600,
800504,708952,0,2017/8/21,1503244800,
835766,708952,5,2017/6/6,1496678400,
835766,708952,5,2017/6/9,1496937600,
953273,708952,0,2016/10/11,1476115200,
973923,708952,0,2016/4/7,1459958400,
1067556,708952,4,2015/1/21,1421769600,
1067556,708952,5,2015/1/21,1421769600,
1067556,708952,4,2016/5/15,1463241600,
1077169,708952,5,2014/4/16,1397577600,
1077169,708952,5,2014/4/20,1397923200,
1077169,708952,5,2014/4/23,1398182400,
1077169,708952,5,2014/4/25,1398355200,
1148805,708952,0,2016/10/29,1477670400,
1178910,708952,0,2018/6/28,1530115200,
1339442,708952,3,2015/3/25,1427212800,
1348354,708952,3,2014/4/18,1397750400,
1348354,708952,4,2014/4/18,1397750400,
1348354,708952,5,2014/4/28,1398614400,
1405836,708952,5,2015/9/29,1443456000,
1405836,708952,4,2015/9/29,1443456000,
1449948,708952,3,2019/5/9,1557331200,
1449948,708952,4,2019/5/9,1557331200,
1617569,708952,5,2018/7/11,1531238400,
1778504,708952,5,2018/12/13,1544630400,
1974800,708952,2,2018/6/7,1528300800,
2022676,708952,5,2015/4/30,1430323200,
2025711,708952,5,2015/11/16,1447603200,
2133854,708952,5,2014/4/19,1397836800,
2564650,708952,5,2016/8/2,1470067200,
2835476,708952,5,2016/12/20,1482163200,
2859432,708952,0,2016/6/21,1466438400,
2979186,708952,4,2017/9/9,1504886400,
3285728,708952,5,2017/1/11,1484064000,
3285728,708952,5,2018/2/25,1519488000,
3528790,708952,3,2016/3/2,1456848000,
4175354,708952,5,2017/2/1,1485878400,
4175354,708952,0,2017/2/1,1485878400,
4175354,708952,5,2017/2/3,1486051200,
4175354,708952,4,2017/2/3,1486051200,
4248040,708952,5,2015/2/21,1424448000,
4248040,708952,5,2015/7/14,1436803200,
4643880,708952,0,2017/2/9,1486569600,
5232936,708952,5,2015/11/14,1447430400,
5244000,708952,0,2016/2/25,1456329600,
5414472,708952,3,2015/4/8,1428422400,
5414472,708952,5,2015/4/8,1428422400,
5636104,708952,4,2018/12/30,1546099200,
5774906,708952,3,2015/4/11,1428681600,
5867276,708952,5,2015/4/16,1429113600,
6334208,708952,0,2017/2/17,1487260800,
6590918,708952,0,2017/12/18,1513526400,
7255506,708952,5,2018/10/21,1540051200,
7495230,708952,3,2016/6/8,1465315200,
7506704,708952,0,2017/12/7,1512576000,
7721322,708952,5,2017/8/9,1502208000,
7722614,708952,0,2016/7/7,1467820800,
7821122,708952,0,2017/1/8,1483804800,
7926162,708952,5,2016/5/7,1462550400,
7926162,708952,5,2016/11/23,1479830400,
7926162,708952,5,2016/11/25,1480003200,
7926162,708952,5,2018/6/2,1527868800,
8009840,708952,0,2016/2/29,1456675200,
8114338,708952,0,2018/6/15,1528992000,
8114338,708952,5,2018/6/15,1528992000,
8214312,708952,5,2015/5/4,1430668800,
8214312,708952,5,2015/7/14,1436803200,
8214312,708952,4,2015/7/15,1436889600,
8214312,708952,4,2015/7/20,1437321600,
8214312,708952,4,2015/7/21,1437408000,
8214312,708952,5,2015/7/22,1437494400,
8338034,708952,4,2018/10/10,1539100800,
8408366,708952,3,2015/8/24,1440345600,
8473796,708952,0,2016/7/19,1468857600,
8567766,708952,0,2016/11/10,1478707200,
8667442,708952,4,2015/1/9,1420732800,
8872008,708952,0,2018/3/22,1521648000,
9018924,708952,4,2018/4/3,1522684800,
9144216,708952,0,2017/9/20,1505836800,
9191762,708952,0,2016/3/22,1458576000,
9292400,708952,5,2016/3/26,1458921600,
9440202,708952,0,2016/2/22,1456070400,
9783124,708952,0,2017/5/17,1494950400,
9980018,708952,5,2016/5/9,1462723200,
10162408,708952,4,2016/4/11,1460304000,
10718712,708952,0,2016/4/9,1460131200,
10731490,708952,0,2015/5/28,1432742400,
10774080,708952,0,2016/6/28,1467043200,
10920298,708952,4,2017/2/1,1485878400,
11053396,708952,5,2017/9/19,1505750400,
11053396,708952,3,2017/9/19,1505750400,
11053396,708952,4,2017/9/19,1505750400,
11079350,708952,0,2019/1/20,1547913600,
11194436,708952,0,2017/12/26,1514217600,
11388074,708952,4,2016/6/21,1466438400,
11391736,708952,0,2016/3/17,1458144000,
120474376,708952,0,2018/1/10,1515513600,
120602918,708952,0,2016/10/14,1476374400,
120656716,708952,0,2018/3/15,1521043200,
120718792,708952,5,2015/2/10,1423497600,
120718792,708952,5,2015/7/22,1437494400,
120989686,708952,5,2016/8/26,1472140800,
120989686,708952,5,2016/8/31,1472572800,
121046938,708952,0,2016/6/6,1465142400,
121094552,708952,5,2014/4/28,1398614400,
121395936,708952,0,2017/6/5,1496592000,
122345372,708952,0,2017/2/4,1486137600,
123027780,708952,0,2017/4/7,1491494400,
123125464,708952,3,2018/9/24,1537718400,
123419482,708952,0,2018/6/17,1529164800,
123667952,708952,0,2017/1/5,1483545600,
123772586,708952,4,2016/6/7,1465228800,
123829530,708952,5,2018/6/24,1529769600,
124103676,708952,5,2016/6/21,1466438400,
124474514,708952,5,2018/1/21,1516464000,
124865778,708952,5,2018/2/19,1518969600,
124865778,708952,5,2018/6/18,1529251200,
125191742,708952,4,2015/1/31,1422633600,
125328926,708952,5,2015/3/13,1426176000,
125353714,708952,0,2016/8/15,1471190400,
125634478,708952,5,2016/2/14,1455379200,
125634478,708952,3,2016/2/14,1455379200,
125875434,708952,5,2016/8/31,1472572800,
125938246,708952,3,2016/7/28,1469635200,
125938246,708952,4,2016/7/28,1469635200,
126244606,708952,0,2018/7/22,1532188800,
126244606,708952,5,2018/7/22,1532188800,
126335868,708952,5,2015/3/25,1427212800,
126335868,708952,4,2015/3/25,1427212800,
126419682,708952,0,2016/1/21,1453305600,
126645624,708952,5,2015/2/9,1423411200,
126645624,708952,5,2015/2/12,1423670400,
126645624,708952,4,2015/3/5,1425484800,
126645624,708952,5,2015/3/13,1426176000,
126645624,708952,4,2015/3/24,1427126400,
126645624,708952,4,2015/3/30,1427644800,
126645624,708952,5,2016/3/30,1459267200,
126645624,708952,5,2017/2/6,1486310400,
126645624,708952,5,2018/6/8,1528387200,
126663702,708952,0,2016/5/27,1464278400,
126880782,708952,4,2015/7/21,1437408000,
126880782,708952,5,2015/7/23,1437580800,
126880782,708952,4,2015/7/23,1437580800,
126880782,708952,5,2015/7/24,1437667200,
126880782,708952,4,2015/7/24,1437667200,
127073534,708952,5,2018/7/19,1531929600,
127203242,708952,5,2016/10/24,1477238400,
127250576,708952,5,2016/4/18,1460908800,
127467338,708952,5,2018/9/3,1535904000,
127602418,708952,4,2016/4/29,1461859200,
127704502,708952,0,2018/6/4,1528041600,
127837802,708952,5,2019/11/23,1574438400,
128259266,708952,5,2017/6/19,1497801600,
129197900,708952,0,2017/5/10,1494345600,
129279640,708952,3,2019/10/12,1570809600,
129363228,708952,4,2016/10/16,1476547200,
129670542,708952,5,2018/8/1,1533052800,
129699256,708952,5,2015/11/13,1447344000,
129922580,708952,4,2016/6/27,1466956800,
129963744,708952,0,2017/1/16,1484496000,
129963744,708952,0,2017/1/17,1484582400,
129963744,708952,0,2017/1/18,1484668800,
130063644,708952,0,2019/11/7,1573056000,
130101948,708952,0,2017/8/31,1504108800,
130186038,708952,5,2019/4/29,1556467200,
131574474,708952,5,2019/7/26,1564070400,
131722130,708952,0,2020/2/27,1582732800,
131773210,708952,4,2016/2/16,1455552000,
131813760,708952,5,2016/6/26,1466870400,
131928812,708952,4,2018/3/20,1521475200,
131928812,708952,5,2018/3/20,1521475200,
132254880,708952,0,2017/8/2,1501603200,
132389244,708952,4,2014/4/14,1397404800,
132550846,708952,5,2016/12/28,1482854400,
132721606,708952,4,2016/3/1,1456761600,
132742916,708952,4,2016/8/23,1471881600,
132883450,708952,0,2017/7/24,1500825600,
132883450,708952,0,2017/7/25,1500912000,
132942846,708952,3,2019/7/10,1562688000,
132949680,708952,4,2016/9/13,1473696000,
133100146,708952,0,2017/2/16,1487174400,
133418814,708952,5,2017/6/15,1497456000,
133418814,708952,4,2017/6/15,1497456000,
133699480,708952,5,2016/7/27,1469548800,
133882374,708952,5,2017/9/9,1504886400,
133996276,708952,0,2016/11/21,1479657600,
133996276,708952,0,2018/8/18,1534521600,
134234510,708952,4,2016/7/20,1468944000,
134234510,708952,0,2017/10/7,1507305600,
134579270,708952,4,2020/1/20,1579449600,
135073204,708952,5,2015/2/6,1423152000,
135905682,708952,1,2015/9/30,1443542400,
135964808,708952,5,2017/5/20,1495209600,
135964808,708952,4,2017/5/20,1495209600,
135979484,708952,5,2016/7/28,1469635200,
136202940,708952,5,2019/5/19,1558195200,
136292494,708952,5,2016/2/9,1454947200,
136431692,708952,0,2016/1/28,1453910400,
136479210,708952,4,2016/2/23,1456156800,
136889744,708952,5,2014/10/12,1413043200,
137017298,708952,3,2017/2/1,1485878400,
137160862,708952,0,2016/8/19,1471536000,
137456886,708952,4,2016/3/21,1458489600,
137593596,708952,0,2018/2/23,1519315200,
137837394,708952,5,2018/4/30,1525017600,
138228978,708952,4,2016/10/4,1475510400,
138300290,708952,5,2018/10/29,1540742400,
138453836,708952,4,2017/10/20,1508428800,
138453836,708952,4,2017/11/1,1509465600,
138472446,708952,0,2016/10/16,1476547200,
138534722,708952,5,2015/5/3,1430582400,
138730038,708952,5,2017/9/22,1506009600,
139148072,708952,0,2016/6/16,1466006400,
139242968,708952,4,2016/2/21,1455984000,
139720178,708952,5,2018/7/13,1531411200,
139839078,708952,0,2017/4/5,1491321600,
139900632,708952,0,2016/2/18,1455724800,
140151850,708952,5,2017/6/27,1498492800,
140336942,708952,5,2019/6/17,1560700800,
140336942,708952,4,2019/6/17,1560700800,
140336942,708952,4,2019/6/24,1561305600,
140374486,708952,3,2019/2/13,1549987200,
140564086,708952,4,2017/7/6,1499270400,
140566746,708952,0,2017/7/10,1499616000,
140675018,708952,5,2014/4/19,1397836800,
141354746,708952,0,2016/8/10,1470758400,
141615788,708952,0,2019/11/7,1573056000,
141686144,708952,5,2016/3/30,1459267200,
141990464,708952,5,2018/10/7,1538841600,
142227692,708952,0,2017/1/25,1485273600,
142412351,708952,0,2016/11/18,1479398400,
142523021,708952,5,2016/5/2,1462118400,
142578906,708952,5,2018/9/5,1536076800,
142727823,708952,5,2014/4/23,1398182400,
142727823,708952,5,2014/4/25,1398355200,
143114896,708952,5,2018/9/7,1536249600,
143115810,708952,5,2014/4/17,1397664000,
143427173,708952,3,2017/4/30,1493481600,
143538079,708952,5,2015/6/12,1434038400,
143598101,708952,5,2018/10/17,1539705600,
143888308,708952,4,2017/7/8,1499443200,
143888308,708952,5,2017/7/8,1499443200,
143919857,708952,0,2017/6/3,1496419200,
144076927,708952,5,2015/3/29,1427558400,
144198094,708952,0,2016/3/31,1459353600,
144480947,708952,0,2017/2/6,1486310400,
144484526,708952,5,2015/4/19,1429372800,
144484526,708952,3,2015/4/19,1429372800,
144767175,708952,3,2017/2/21,1487606400,
145320322,708952,2,2016/11/8,1478534400,
145762194,708952,0,2016/1/11,1452441600,
145764338,708952,5,2016/9/5,1473004800,
145805244,708952,0,2016/7/12,1468252800,
145820642,708952,5,2017/10/24,1508774400,
145984809,708952,5,2016/2/29,1456675200,
146043431,708952,5,2018/10/31,1540915200,
146077510,708952,5,2015/6/26,1435248000,
146077510,708952,5,2015/7/3,1435852800,
146185154,708952,4,2017/4/24,1492963200,
146390717,708952,0,2016/6/21,1466438400,
146452652,708952,5,2018/6/17,1529164800,
146455954,708952,0,2016/7/29,1469721600,
146485360,708952,0,2018/4/11,1523376000,
146547790,708952,0,2017/5/16,1494864000,
146591520,708952,4,2016/2/25,1456329600,
146660086,708952,0,2018/7/1,1530374400,
146892686,708952,4,2015/12/2,1448985600,
147083550,708952,4,2015/4/26,1429977600,
147083550,708952,4,2015/7/20,1437321600,
147108641,708952,5,2015/1/29,1422460800,
147108641,708952,4,2015/1/31,1422633600,
147108641,708952,5,2015/2/1,1422720000,
147108641,708952,4,2015/2/1,1422720000,
147196805,708952,5,2016/4/15,1460649600,
147235595,708952,0,2016/7/14,1468425600,
147279025,708952,0,2017/4/21,1492704000,
147513481,708952,5,2016/12/30,1483027200,
147745052,708952,4,2016/7/3,1467475200,
147801055,708952,0,2017/3/28,1490630400,
147915255,708952,5,2015/4/19,1429372800,
147915255,708952,4,2015/4/19,1429372800,
147915255,708952,4,2015/4/30,1430323200,
147915255,708952,4,2015/8/12,1439308800,
148280801,708952,2,2019/2/3,1549123200,
148423482,708952,0,2016/9/2,1472745600,
148423482,708952,0,2017/1/22,1485014400,
148423482,708952,0,2017/3/20,1489939200,
148551973,708952,0,2015/12/29,1451318400,
148587113,708952,5,2018/8/8,1533657600,
148620799,708952,0,2016/7/15,1468512000,
148684372,708952,5,2017/3/23,1490198400,
148684372,708952,4,2017/3/23,1490198400,
148684372,708952,3,2017/3/23,1490198400,
148845464,708952,5,2016/9/9,1473350400,
149096832,708952,5,2019/8/13,1565625600,
149282089,708952,0,2018/1/10,1515513600,
149811972,708952,5,2016/12/21,1482249600,
149946305,708952,5,2016/4/30,1461945600,
150212646,708952,5,2015/6/30,1435593600,
150256140,708952,5,2018/12/28,1545926400,
150793062,708952,5,2016/3/9,1457452800,
150827135,708952,4,2015/2/22,1424534400,
150827135,708952,4,2015/3/26,1427299200,
150827135,708952,5,2015/3/26,1427299200,
151094125,708952,5,2018/4/12,1523462400,
151440933,708952,0,2016/12/21,1482249600,
151936906,708952,5,2015/11/24,1448294400,
151961855,708952,0,2016/10/17,1476633600,
151992883,708952,3,2015/4/1,1427817600,
151992883,708952,5,2015/4/1,1427817600,
151992883,708952,4,2015/4/3,1427990400,
151992883,708952,5,2015/4/9,1428508800,
151992883,708952,4,2015/4/9,1428508800,
151992883,708952,4,2015/4/11,1428681600,
152025323,708952,5,2016/3/5,1457107200,
152160545,708952,5,2018/8/16,1534348800,
152177534,708952,0,2017/8/30,1504022400,
152313071,708952,0,2016/10/21,1476979200,
152313071,708952,0,2016/10/31,1477843200,
153212268,708952,0,2016/4/9,1460131200,
153217219,708952,0,2016/6/21,1466438400,
153288919,708952,5,2018/7/30,1532880000,
153366668,708952,5,2019/4/4,1554307200,
153463671,708952,4,2016/2/19,1455811200,
153975662,708952,5,2016/10/30,1477756800,
153975662,708952,5,2016/11/11,1478793600,
153975662,708952,0,2016/11/24,1479916800,
153975662,708952,5,2016/11/24,1479916800,
153982472,708952,4,2016/3/17,1458144000,
154041603,708952,0,2018/11/30,1543507200,
154056453,708952,5,2016/2/11,1455120000,
154056453,708952,4,2016/2/11,1455120000,
154125252,708952,0,2017/7/27,1501084800,
154359389,708952,4,2016/5/28,1464364800,
154363753,708952,5,2019/3/18,1552838400,
154482452,708952,5,2017/10/20,1508428800,
154635971,708952,4,2016/7/27,1469548800,
154635971,708952,5,2016/7/28,1469635200,
154635971,708952,4,2016/7/28,1469635200,
154699710,708952,4,2017/9/2,1504281600,
154791563,708952,5,2017/11/2,1509552000,
154930519,708952,4,2016/4/13,1460476800,
154962461,708952,5,2018/12/19,1545148800,
155116126,708952,4,2017/9/5,1504540800,
155332423,708952,4,2015/11/23,1448208000,
155477580,708952,4,2015/7/11,1436544000,
155511520,708952,0,2017/4/7,1491494400,
155587923,708952,0,2017/1/23,1485100800,
155763894,708952,3,2019/1/16,1547568000,
155763894,708952,0,2019/1/16,1547568000,
155763894,708952,5,2019/1/16,1547568000,
155763894,708952,0,2019/1/17,1547654400,
155763894,708952,5,2019/1/18,1547740800,
156415861,708952,5,2016/6/4,1464969600,
156433008,708952,5,2015/10/20,1445270400,
156853716,708952,4,2018/4/16,1523808000,
157176162,708952,0,2017/1/17,1484582400,
157579287,708952,0,2016/8/30,1472486400,
157585080,708952,5,2018/1/27,1516982400,
157681180,708952,0,2017/10/24,1508774400,
157835175,708952,5,2020/2/2,1580572800,
157905341,708952,5,2016/10/27,1477497600,
157925856,708952,5,2015/7/9,1436371200,
157925856,708952,5,2015/7/27,1437926400,
157925856,708952,3,2015/7/27,1437926400,
158102040,708952,3,2017/1/21,1484928000,
158102040,708952,4,2017/1/21,1484928000,
158303280,708952,3,2016/5/3,1462204800,
158329081,708952,0,2017/5/2,1493654400,
158329081,708952,0,2017/5/15,1494777600,
158914440,708952,0,2019/11/4,1572796800,
158928832,708952,5,2015/2/16,1424016000,
158928832,708952,4,2015/2/16,1424016000,
158928832,708952,4,2015/2/20,1424361600,
158928832,708952,4,2015/3/4,1425398400,
158928832,708952,5,2015/3/18,1426608000,
158928832,708952,4,2015/3/19,1426694400,
158928832,708952,5,2015/3/19,1426694400,
158928832,708952,3,2015/3/19,1426694400,
158928832,708952,4,2015/3/20,1426780800,
158928832,708952,4,2015/4/11,1428681600,
158928832,708952,5,2015/4/11,1428681600,
158928832,708952,5,2015/11/21,1448035200,
158928832,708952,5,2016/3/19,1458316800,
158928832,708952,5,2017/4/6,1491408000,
158928832,708952,5,2017/10/18,1508256000,
158928832,708952,5,2018/4/11,1523376000,
158928832,708952,5,2018/4/12,1523462400,
159160858,708952,0,2017/4/20,1492617600,
159271520,708952,0,2017/4/28,1493308800,
159317815,708952,0,2017/12/24,1514044800,
159317815,708952,3,2017/12/24,1514044800,
